id,path,in_structure,out_structure,name,specification,type_name,inventory_status_code,work_order_name,st_std_desc,measured_length,st_ownr_co_nm,st_eas_rmks,st_co_id,st_rmks,st_vntge_yr,sap_pm_order,create_user,created_at,update_user,updated_at
oh_route/866102,010200000002000000BCB708DDBCF25AC0E044169E942349402C5149DFBCF25AC060C926AA8B234940,pole/53385,pole/52916,OSP:MESS::8097097,MESSENGER,MESSENGER,IPL,,Aerial Copper,30.39415202,SASKTEL,,SWCRSK02,,,0,,,ENAGV1,2024-11-19T03:45:18
oh_route/442489,010200000002000000C8A323D2D9F35AC068F817FA8D2449402C454896D9F35AC0B88B4C0785244940,pole/53638,pole/53840,OSP:MESS:C652556,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/455006,0102000000020000001002BF344FF35AC0982F2A74612349403CB305334FF35AC098C5D57F58234940,pole/54303,pole/54443,OSP:MESS:C656221,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/338440,010200000002000000788A35BF6EF35AC04041682B192549409898B2FC6EF35AC0B0DF8D1E22254940,pole/53386,pole/52560,OSP:MESS:C640654,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/383770,010200000002000000C48197E6C4F35AC0D8CC64E99724494030A33E1AC5F35AC020900FDDA0244940,pole/54057,pole/52741,OSP:MESS:C664486,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/648924,010200000002000000406929D21DF45AC0B8033D8DA1244940EC69D0951DF45AC0C876B29998244940,pole/52828,pole/53784,OSP:MESS:C652670,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/775115,010200000002000000A090130FF0F35AC058CDBC87912449405C622CD3EFF35AC060A9299488244940,pole/53025,pole/54304,OSP:MESS:C652570,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/454893,010200000002000000082CFFA82DF25AC0C8A08CBEF02449408444EEAA26F25AC0E837EAC0F0244940,pole/54427,pole/53290,OSP:MESS:C646242,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/800239,01020000000200000034539BE499F35AC0C028E0C2ED244940DCDF87209AF35AC0A0AB61B7F6244940,pole/54465,pole/53126,OSP:MESS:C639944,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/95409,010200000005000000B437ED99ADF25AC060A74C2F8626494054133F24AEF25AC0C860396D86264940E4CCB8A1B0F25AC05847887185264940CC9B5DD3B0F25AC0F0B9B1E58426494038E789E2B3F25AC0A0986B2783264940,pole/54035,pole/53599,OSP:MESS:C667857,MESSENGER,MESSENGER,IPL,,Poles,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-28T15:20:12
oh_route/801962,01020000000200000038D8327ED9F35AC0E03EDF745D2449408CB43D42D9F35AC08064018054244940,pole/52269,pole/53808,OSP:MESS:C652527,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/224447,010200000002000000585CF516D5F25AC0100EE768B5234940D8683618D5F25AC020D700BEBE234940,pole/53031,pole/54099,OSP:MESS:C643192,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/123924,010200000002000000600D26E454F35AC070CD23DA6924494098F0D9A754F35AC018729EE460244940,pole/53567,pole/54398,OSP:MESS:C653497,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,QUANM1,2018-12-10T10:22:40
oh_route/211041,0102000000020000006066CA4745F55AC0589B41E18B244940A47F35464CF55AC070D9C6B18B244940,pole/52253,pole/52876,OSP:MESS:C667746,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/86930,010200000002000000F82A63BD1DF35AC0C8EC2AE698234940A8FC12C11DF35AC0000AE9EE8F234940,pole/54047,pole/53229,OSP:MESS:C643424,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/384432,01020000000200000090C5BEE382F35AC0E0C1209ACD244940BCEFC82083F35AC080268791D6244940,pole/53510,pole/52319,OSP:MESS:C640360,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/46796,010200000002000000D013663F2AF25AC06832743D68234940FC7F133F23F25AC048B9873368234940,pole/52611,pole/54484,OSP:MESS:C657058,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/307430,0102000000020000004CC4E6D9C8F35AC0A856D521302549408042AE1BC9F35AC01027FF1939254940,pole/52697,pole/54075,OSP:MESS:C636860,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/228395,010200000002000000A08DE1B9B0F35AC0A0BF02CBE32449407C6F47F6B0F35AC0B8FC6CC3EC244940,pole/54217,pole/53517,OSP:MESS:C639885,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/776540,010200000002000000BC6DBFDFBCF25AC058CFD3979D234940BCB708DDBCF25AC0E044169E94234940,pole/53102,pole/53385,OSP:MESS::8097096,MESSENGER,MESSENGER,IPL,,Aerial Copper,30.47111253,SASKTEL,,SWCRSK02,,,0,,,ENAGV1,2024-11-19T03:45:17
oh_route/776185,01020000000200000020F7938205F35AC0106B11EEA1234940C48EDA8505F35AC0A8020DF498234940,pole/53718,pole/52681,OSP:MESS:C643342,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/812807,01020000000200000098F0D9A754F35AC018729EE460244940948A6C6B54F35AC0383EC0EB57244940,pole/54398,pole/54489,OSP:MESS:C653498,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,QUANM1,2018-12-10T10:22:40
oh_route/478186,010200000002000000F4CD8B80DBF35AC02030604DCE244940704594BCDBF35AC0E07C6B46D7244940,pole/52595,pole/54426,OSP:MESS:C637157,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/670045,0102000000040000008C58D7DD66F35AC050E743EA122649404C8B99FB66F35AC0C0AED4BD12264940188767FA66F35AC0289F553B0A264940D4B05BDB66F35AC048239C0C0A264940,pole/53847,pole/53686,OSP:MESS:C667865,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/680620,0102000000020000008444EEAA26F25AC0E837EAC0F0244940D03F29A91FF25AC0B0BB5DC2F0244940,pole/53290,pole/54199,OSP:MESS:C646246,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/326303,0102000000020000005C4F838805F35AC018496CF88F23494000E7C98B05F35AC0D052EBFD86234940,pole/53977,pole/52620,OSP:MESS:C643347,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/867303,01020000000200000000B686C929F25AC0201DCC3072244940108248CB30F25AC0F865593272244940,pole/52372,pole/54214,OSP:MESS:C648457,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/45539,010200000002000000BCE89073F9F15AC0C055660316254940B0BC3BCAF2F15AC02865EECE18254940,pole/53118,pole/52592,OSP:MESS:C636971,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/627835,010200000002000000C48EDA8505F35AC0A8020DF4982349405C4F838805F35AC018496CF88F234940,pole/52681,pole/53977,OSP:MESS:C643344,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/588420,010200000003000000CCD5C9F8DBF15AC02013F44733244940E0E07E32D9F15AC0484BC90536244940ACA1805FD6F15AC098E99EAF38244940,pole/53588,pole/52696,OSP:MESS:C658184,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/144781,010200000002000000D89FE7F642F25AC0E0A30F14FA244940981C5DF642F25AC0B808201003254940,pole/52748,pole/54025,OSP:MESS:C646258,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/696379,010200000002000000E82FAAFB36F35AC04042A27D6A23494000282FFA36F35AC0206C8B8161234940,pole/52280,pole/52248,OSP:MESS::8097105,MESSENGER,MESSENGER,IPL,,Aerial Copper,30.50227441,SASKTEL,,SWCRSK02,,,0,,,RAVAG1,2024-12-02T22:08:38
oh_route/79705,010200000002000000B83E6E1D6EF35AC0800A655301254940481EF1596EF35AC000E73B4E0A254940,pole/52585,pole/53537,OSP:MESS:C640569,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/674311,010200000002000000343A6BE0BCF25AC0A887112A87234940A0CCADE0BCF25AC090994A2D7E234940,pole/52826,pole/54474,OSP:MESS::8097099,MESSENGER,MESSENGER,IPL,,Aerial Copper,30.51136494,SASKTEL,,SWCRSK02,,,0,,,RAVAG1,2024-11-18T22:45:19
oh_route/327809,010200000002000000B831D2C5A5F25AC088ABE7379B244940D817D3C3A5F25AC038627B3A92244940,pole/52799,pole/52945,OSP:MESS:C649544,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/836507,01020000000200000074CB4A9DC4F35AC018FEDFED8E244940C48197E6C4F35AC0D8CC64E997244940,pole/53193,pole/54057,OSP:MESS:C664489,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/221943,010200000002000000948A6C6B54F35AC0383EC0EB5724494080BC842E54F35AC030216BEF4E244940,pole/54489,pole/53889,OSP:MESS::8091652,MESSENGER,MESSENGER,IPL,,Aerial Copper,30.52309758,SASKTEL,,SWCRSK02,,2014,0,,,RAVAG1,2024-11-18T22:45:03
oh_route/573177,01020000000200000040C24BFED4F25AC0D0ED19870F234940E0E626FAD4F25AC05086D38418234940,pole/53356,pole/53570,OSP:MESS:C651898,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/544566,01020000000200000000E7C98B05F35AC0D052EBFD862349408891118F05F35AC0B07B02007E234940,pole/52620,pole/53654,OSP:MESS:C656130,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/8703,0102000000020000000041C5E0BDF25AC0C0C919D19025494094C47A1FBEF25AC0C8B1F4C299254940,pole/53789,pole/52301,OSP:MESS:C644434,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/828684,01020000000200000028454E0637F35AC0E8225B5694234940D007300437F35AC028A44B588B234940,pole/53169,pole/53645,OSP:MESS:C643464,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/571072,0102000000020000008CCD385486F35AC088C83F594F254940D0AAD89086F35AC040A4EE5658254940,pole/53962,pole/53500,OSP:MESS:C640262,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/432553,0102000000020000005C622CD3EFF35AC060A9299488244940AC446397EFF35AC0382FE0957F244940,pole/54304,pole/53243,OSP:MESS:C652573,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/649416,0102000000020000007C6F47F6B0F35AC0B8FC6CC3EC2449401042A030B1F35AC0287FC5C1F5244940,pole/53517,pole/53475,OSP:MESS:C639886,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/259859,0102000000020000003CB305334FF35AC098C5D57F58234940380FD3304FF35AC0C88C32804F234940,pole/54443,pole/52914,OSP:MESS:C656222,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/556457,0102000000020000005C0BFBEF01F25AC0E0EBC73A1D244940FCDD12EBFAF15AC0F0D440861D244940,pole/53434,pole/54038,OSP:MESS:C655867,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/566240,010200000002000000FC69513C1AF35AC0A033825DB2254940488786791AF35AC0D0E7345CBB254940,pole/53286,pole/54568,OSP:MESS::8081813,MESSENGER,MESSENGER,IPL,,Aerial Copper,30.55463366,SASKTEL,,SWCRSK02,,2014,0,,,,
oh_route/658876,0102000000020000000427A718D5F25AC0985CFC428F234940C4B6721AD5F25AC0E067CB4286234940,pole/53091,pole/54000,OSP:MESS:C643185,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/793066,0102000000020000000C975E93DCF35AC0F8906CF2F7244940BCAEFBCEDCF35AC0C81A57F100254940,pole/53615,pole/53158,OSP:MESS:C637166,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/239465,010200000002000000E8379453DBF25AC028F4A148CD234940B865EFDBDCF25AC080332E12D6234940,pole/53855,building/68418,OSP:MESS:C644111,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,PITTM1,2026-01-02T22:00:21
oh_route/350140,010200000002000000906590D405F45AC0081CE02183244940D0D9209805F45AC0C850FA217A244940,pole/54203,pole/54439,OSP:MESS:C652623,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/850893,0102000000020000002464FC0837F35AC020C101589D23494028454E0637F35AC0E8225B5694234940,pole/54251,pole/53169,OSP:MESS:C643462,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/120449,01020000000200000018221395F2F35AC010973782F2244940D0272CD0F2F35AC03087A282FB244940,pole/53548,pole/54409,OSP:MESS:C637296,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/549645,01020000000200000048B134D4CEF25AC010BA0B3462244940D810CA98CEF25AC090656F3359244940,pole/54549,pole/54375,OSP:MESS:C648479,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/99716,0102000000020000002C80053D4FF35AC0F0B1284A9423494074D25D3A4FF35AC080C434488B234940,pole/53014,pole/54425,OSP:MESS:C643478,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/517032,010200000002000000C85A61FF57F35AC010B23B30022549405CCAEE3958F35AC0C0BE1C310B254940,pole/52266,pole/53343,OSP:MESS:C640904,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/487894,010200000002000000D40FB1C122F25AC088BA942F7224494000B686C929F25AC0201DCC3072244940,pole/52792,pole/52372,OSP:MESS:C648458,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/117341,010200000002000000789819DDF1F35AC088A16B52D624494004DB6719F2F35AC0A8EF4754DF244940,pole/53408,pole/52237,OSP:MESS:C637293,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/744828,010200000002000000E4C2B88307F45AC06874E558C324494018D512C007F45AC0C0B46F5BCC244940,pole/54093,pole/52454,OSP:MESS:C638899,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/269053,0102000000020000004431A483E8F35AC0807BBFBA32244940A478E08CEFF35AC048C86AD432244940,pole/52223,pole/53478,OSP:MESS:C652966,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/373688,01020000000200000020110B9619F45AC0982EF547262449402878C89C20F45AC0E086FCC626244940,pole/52745,pole/52556,OSP:MESS:C652847,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/448760,010200000003000000A0A9503D4FF35AC0788179D2862349401805353A4FF35AC000D1A5828123494048B67B384FF35AC000419ACD7D234940,pole/52827,pole/54341,OSP:MESS:C704834,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/721038,010200000002000000F8F3CF342AF25AC0785BB7E834244940A4E0D02B23F25AC098CA1B2D35244940,pole/54175,pole/53440,OSP:MESS:C648449,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/593881,0102000000020000002869EBFE36F35AC0409FF78273234940E82FAAFB36F35AC04042A27D6A234940,pole/53501,pole/52280,OSP:MESS:C656241,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/336364,010200000002000000D0272CD0F2F35AC03087A282FB244940D4CC5C0BF3F35AC020CDC48604254940,pole/54409,pole/53101,OSP:MESS:C637297,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/30605,0102000000020000004C5C21BB71F35AC0504AB57A8725494080684FF771F35AC098C6F77E90254940,pole/52350,pole/52842,OSP:MESS:C640672,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/433550,01020000000200000074D8682CE6F25AC0B8A23E7D8F244940B8B50869E6F25AC0F0FCC78198244940,pole/53330,pole/52294,OSP:MESS:C650062,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/631649,0102000000020000007CC33759F2F35AC0A085106CE924494018221395F2F35AC010973782F2244940,pole/54347,pole/53548,OSP:MESS:C637295,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/791893,01020000000200000050D3C4C1F9F25AC04093D0722D24494020944300FAF25AC0507BD67736244940,pole/52300,pole/52278,OSP:MESS:C650186,MESSENGER,MESSENGER,IPL,,Aerial Copper,30.5,SASKTEL,,SWCRSK02,,,,,,,
oh_route/622597,010200000002000000F8F1A64102F25AC0F0FABEE5D5244940E4902A4302F25AC050F8FDECDE244940,pole/54526,pole/52912,OSP:MESS:C645093,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/809845,010200000002000000C443B45D4EEA5AC028F8C764B954494078A374EE58EA5AC010E2BED3B9544940,pole/53939,pole/52985,OSP:MESS:C642357,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,BVFLSK01,,,,,,CHENR1,2021-12-17T06:20:30
oh_route/864588,0102000000020000003836724578F25AC0888D798ACD24494008E56B3971F25AC0E0652889CD244940,pole/53255,pole/53352,OSP:MESS:C645519,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/26375,010200000002000000CC43480B07F45AC0D06F0974B12449407CB9564807F45AC0A096937BBA244940,pole/54068,pole/54371,OSP:MESS:C638897,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/73256,01020000000200000084ED99B8E4F25AC0804C910758244940643D8E7CE4F25AC050C1D5FF4E244940,pole/54067,pole/52285,OSP:MESS:C650054,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/756806,0102000000020000007C9E7660AFF35AC04013E4B1B0244940FC616C9DAFF35AC070AAF7B9B9244940,pole/53210,pole/52318,OSP:MESS:C639842,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/628271,0102000000020000000408FD84C7F35AC0784DEE68FD244940B0E602C2C7F35AC0283C5E7106254940,pole/53486,pole/54449,OSP:MESS:C636853,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/106968,01020000000200000048FD3928C8F35AC0784A5D581525494000ADB165C8F35AC0204525611E254940,pole/53459,pole/52658,OSP:MESS:C636857,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/124100,010200000002000000689DF2C798F35AC0784F62A0C32449408402E30499F35AC070E941A9CC244940,pole/53528,pole/52378,OSP:MESS:C639939,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/15723,010200000002000000A0C9C3172DF35AC0F00198D7362549407478BE552DF35AC0B0C179E03F254940,pole/53324,pole/54438,OSP:MESS:C641151,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/659927,010200000002000000AC3E4E33E5F25AC0E06A6E366A2449409C0D9BF6E4F25AC0C0465B2D61244940,pole/54384,pole/53862,OSP:MESS:C650051,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-03-01T15:02:06
oh_route/251161,01020000000200000074D1BD7270F35AC0B037DE485925494034183EB070F35AC09081F35162254940,pole/53131,pole/54295,OSP:MESS:C640663,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/210844,0102000000020000007C9359FC07F45AC050B4A644D5244940BCD9F03808F45AC020E92C50DE244940,pole/52857,pole/52298,OSP:MESS:C638902,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/432156,010200000002000000AC7254ADA6F25AC058CB9D063D23494080ECA8A9A6F25AC078C6B91846234940,pole/53336,pole/52993,OSP:MESS:C657131,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,Height captured on 20/06/26 16:53 by PoffB1,,,,,,
oh_route/363972,010200000002000000985DEDE470F15AC0D0226D13492549406CAD64046AF15AC020B5673B4B254940,pole/53457,pole/52908,OSP:MESS:C633924,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/348476,01020000000200000080C8CE4D4EF25AC020A3D47C9A2549403C54697747F25AC090A6ACD99C254940,pole/53863,pole/52742,OSP:MESS:C646363,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/24925,010200000002000000AC4DB6C317EC5AC030DB6DD57D24494000DD2C9817EC5AC0E0A403DB86244940,pole/52363,pole/54391,OSP:MESS:C650623,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/823694,01020000000200000094A8928C72F35AC070FDC6D4A6254940C0D8C8C972F35AC0F0B9B3E6AF254940,pole/53353,pole/53922,OSP:MESS:C640676,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/404960,010200000002000000103E1CA323F25AC048E2E80E0824494028C7A88E1CF25AC008720B5B08244940,pole/53854,pole/53214,OSP:MESS:C655916,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/764558,010200000005000000908C32A1BDF25AC0A80795BD872549405C454BC0BDF25AC0388FD2F887254940C85E8CD4BDF25AC0103831E28A25494014B220B8BDF25AC098A6C1078B2549400041C5E0BDF25AC0C0C919D190254940,pole/53670,pole/53789,OSP:MESS:C644432,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/49946,0102000000020000001C1FCAA3FDF25AC0B86BF782C12449400C1863E1FDF25AC010717196CA244940,pole/54045,pole/52635,OSP:MESS:C642170,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/74344,0102000000020000008888093AFFF25AC0E001692FFD244940F016D8FBFEF25AC080C2851BF4244940,pole/53389,pole/53466,OSP:MESS:C642199,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/217451,0102000000020000003442A9374FF35AC0509AA7896A2349401002BF344FF35AC0982F2A7461234940,pole/52631,pole/54303,OSP:MESS:C656217,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/56763,0102000000020000000CA1A83E40F25AC000B9D2DFC92349404C90A04440F25AC0681D78C9C0234940,pole/54054,pole/53836,OSP:MESS:C655910,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/509467,01020000000200000090F2C0EB86F35AC07094C9D1652549408C1F972987F35AC0D8BCCEE66E254940,pole/53480,pole/52693,OSP:MESS:C640266,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/512921,01020000000200000014CA739143F25AC0280CBCC0D024494084E502A94AF25AC0D8ABD2C7D0244940,pole/53982,pole/54006,OSP:MESS:C645591,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/780551,010200000002000000A8B7C49958F15AC0805485D1EF22494060BD079E51F15AC0B873D165F1224940,pole/54361,pole/53216,OSP:MESS:C666377,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,HUNTG1,2022-04-19T08:33:50
oh_route/810499,01020000000200000080684FF771F35AC098C6F77E902549404891F33372F35AC00035BE9499254940,pole/52842,pole/52245,OSP:MESS:C640673,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,JOSHH1,2017-06-27T12:31:27
oh_route/376489,0102000000020000003071202E1DF45AC0B8D3FF746E244940100F511A24F45AC06051A6786C244940,pole/54282,building/68672,OSP:MESS:C652684,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/531705,0102000000020000007C11768244F25AC0D0A7CE7071234940B0BD628244F25AC058518D4868234940,pole/53066,pole/54060,OSP:MESS:C657048,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/695150,010200000002000000CCBF3FA0F1F35AC0303DAE3BCD244940789819DDF1F35AC088A16B52D6244940,pole/52531,pole/53408,OSP:MESS:C637292,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
